DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2021-04-12 09:02:01,20,589,0,67.747,16.215,294.5,116,34162,0,0.012,0.153,67.637
2021-04-12 09:02:03,20,528,0,75.417,48.87,264,116,30624,0,0.017,0.153,75.316
2021-04-12 09:02:05,20,649,0,61.77,8.85,324.5,116,37642,0,0.006,0.139,61.658
2021-04-12 09:02:07,20,676,0,58.732,7.548,338,116,39208,0,0.025,0.142,58.605
2021-04-12 09:02:09,20,496,0,79.486,7.516,248,116,28768,0,0.008,0.101,79.387
2021-04-12 09:02:11,20,501,0,80.391,10.375,250.5,116,29058,0,0.02,0.124,80.255
2021-04-12 09:02:13,20,464,0,84.899,23.451,232,116,26912,0,0.002,0.127,84.731
2021-04-12 09:02:15,20,363,0,109.796,20.58,181.5,116,21054,0,0.003,0.138,109.664
2021-04-12 09:02:17,20,321,0,125.293,74.367,160.5,116,18618,0,0,0.112,125.162
2021-04-12 09:02:19,20,279,0,143.154,145.552,139.5,116,16182,0,0.022,0.129,143.039
2021-04-12 09:02:21,20,412,0,97.886,15.253,206,116,23896,0,0.005,0.087,97.786
2021-04-12 09:02:23,20,454,0,87.236,4.671,227,116,26332,0,0.009,0.117,87.093
2021-04-12 09:02:25,20,441,0,90.444,4.243,220.5,116,25578,0,0.023,0.138,90.333
2021-04-12 09:02:27,20,438,0,91.324,10.899,219,116,25404,0,0.009,0.126,91.201
2021-04-12 09:02:29,20,421,0,94.254,11.016,210.5,116,24418,0,0.021,0.173,94.093
2021-04-12 09:02:31,20,416,0,96.197,9.474,208,116,24128,0,0.012,0.103,96.062
2021-04-12 09:02:33,20,486,0,82.753,14.789,243,116,28188,0,0.01,0.136,82.623
2021-04-12 09:02:35,20,439,0,90.533,11.997,219.5,116,25462,0,0.002,0.134,90.39
2021-04-12 09:02:37,20,410,0,96.263,12.951,205,116,23780,0,0.017,0.188,96.159
2021-04-12 09:02:39,20,421,0,95.803,23.556,210.5,116,24418,0,0.005,0.128,95.713
2021-04-12 09:02:41,20,375,0,106.32,30.9,187.5,116,21750,0,0.024,0.133,106.248
2021-04-12 09:02:43,20,248,0,162.73,242.139,124,116,14384,0,0,0.101,162.677
2021-04-12 09:02:45,20,394,0,94.728,21.704,197,116,22852,0,0.003,0.145,94.632
2021-04-12 09:02:47,20,106,0,306.057,145.323,53,116,6148,0,0.009,0.151,305.934
2021-04-12 09:02:49,20,106,0,193.226,220.339,53,116,6148,0,0.047,0.151,193.104
2021-04-12 09:02:51,20,3,0,1958.667,4.19,1.5,116,174,0,0,0.333,1958.667
2021-04-12 09:02:53,20,358,0,288.791,872.965,179,116,20764,0,0.02,0.173,288.726
2021-04-12 09:02:55,20,396,0,100.914,27.181,198,116,22968,0,0.003,0.131,100.828
2021-04-12 09:02:57,20,669,0,60.321,11.119,334.5,116,38802,0,0.01,0.114,60.224
2021-04-12 09:02:59,20,673,0,58.924,4.494,336.5,116,39034,0,0.003,0.12,58.841
2021-04-12 09:03:01,20,604,0,66.248,31.045,302,116,35032,0,0.015,0.137,66.169
2021-04-12 09:03:03,20,686,0,58.115,5.533,343,116,39788,0,0.004,0.137,58.057
2021-04-12 09:03:05,20,479,0,83.355,64.785,239.5,116,27782,0,0.017,0.125,83.276
2021-04-12 09:03:07,20,448,0,88.902,23.77,224,116,25984,0,0,0.152,88.797
2021-04-12 09:03:09,20,647,0,61.74,11.48,323.5,116,37526,0,0.003,0.122,61.651
2021-04-12 09:03:11,20,677,0,58.905,8.061,338.5,116,39266,0,0.004,0.103,58.815
2021-04-12 09:03:13,20,696,0,57.362,4.85,348,116,40368,0,0.001,0.101,57.284
2021-04-12 09:03:15,20,655,0,60.905,8.511,327.5,116,37990,0,0.011,0.127,60.82
2021-04-12 09:03:17,20,714,0,55.994,2.985,357,116,41412,0,0.01,0.109,55.899
2021-04-12 09:03:19,20,604,0,65.901,13.482,302,116,35032,0,0.003,0.121,65.821
2021-04-12 09:03:21,20,521,0,76.23,10.943,260.5,116,30218,0,0.008,0.123,76.129
2021-04-12 09:03:23,20,477,0,83.686,8.455,238.5,116,27666,0,0.013,0.126,83.614
2021-04-12 09:03:25,20,481,0,82.146,8.885,240.5,116,27898,0,0.015,0.1,82.044
2021-04-12 09:03:27,20,469,0,86.081,8.704,234.5,116,27202,0,0.002,0.092,85.991
2021-04-12 09:03:29,20,454,0,87.5,5.076,227,116,26332,0,0,0.097,87.416
2021-04-12 09:03:31,20,455,0,88.081,3.894,227.5,116,26390,0,0.018,0.114,87.991
2021-04-12 09:03:33,20,445,0,89.757,17.079,222.5,116,25810,0,0,0.11,89.663
2021-04-12 09:03:35,20,527,0,75.77,12.448,263.5,116,30566,0,0.008,0.108,75.696
2021-04-12 09:03:37,20,502,0,79.775,7.534,251,116,29116,0,0.004,0.102,79.701
2021-04-12 09:03:39,20,479,0,83.069,6.721,239.5,116,27782,0,0,0.096,83
2021-04-12 09:03:41,20,501,0,79.864,5.517,250.5,116,29058,0,0.002,0.076,79.776
2021-04-12 09:03:43,20,485,0,82.396,10.483,242.5,116,28130,0,0,0.115,82.32
2021-04-12 09:03:45,20,553,0,72.588,20.876,276.5,116,32074,0,0.004,0.114,72.49
2021-04-12 09:03:47,20,457,0,87.256,27.179,228.5,116,26506,0,0.007,0.094,87.175
2021-04-12 09:03:49,20,494,0,79.901,6.824,247,116,28652,0,0.012,0.101,79.804
2021-04-12 09:03:51,20,577,0,69.484,18.244,288.5,116,33466,0,0.002,0.128,69.399
2021-04-12 09:03:53,20,490,0,81.714,6.465,245,116,28420,0,0.004,0.11,81.604
2021-04-12 09:03:55,20,566,0,71.14,14.115,283,116,32828,0,0.009,0.099,71.067
2021-04-12 09:03:57,20,600,0,66.047,13.129,300,116,34800,0,0.002,0.127,65.975
2021-04-12 09:03:59,20,470,0,84.728,8.415,235,116,27260,0,0.002,0.085,84.645
2021-04-12 09:04:01,20,631,0,63.539,10.878,315.5,116,36598,0,0.011,0.097,63.456
2021-04-12 09:04:03,20,696,0,57.536,11.116,348,116,40368,0,0.001,0.124,57.453
2021-04-12 09:04:05,20,666,0,59.728,9.958,333,116,38628,0,0.006,0.117,59.652
2021-04-12 09:04:07,20,685,0,58.33,7.757,342.5,116,39730,0,0.003,0.105,58.257
2021-04-12 09:04:09,20,688,0,57.706,9.438,344,116,39904,0,0.012,0.125,57.637
2021-04-12 09:04:11,20,641,0,62.672,13.491,320.5,116,37178,0,0.002,0.136,62.607
2021-04-12 09:04:13,20,575,0,68.99,23.825,287.5,116,33350,0,0,0.09,68.887
2021-04-12 09:04:15,20,554,0,72.576,15.991,277,116,32132,0,0,0.097,72.514
2021-04-12 09:04:17,20,725,0,54.804,2.71,362.5,116,42050,0,0.012,0.123,54.728
2021-04-12 09:04:19,20,730,0,54.627,3.102,365,116,42340,0,0.001,0.118,54.53
2021-04-12 09:04:21,20,668,0,59.814,11.533,334,116,38744,0,0.013,0.129,59.723
2021-04-12 09:04:23,20,723,0,55.254,2.797,361.5,116,41934,0,0.01,0.14,55.183
2021-04-12 09:04:25,20,648,0,61.184,10.705,324,116,37584,0,0.002,0.125,61.103
2021-04-12 09:04:27,20,519,0,76.9,3.768,259.5,116,30102,0,0.002,0.094,76.78
2021-04-12 09:04:29,20,513,0,77.916,4.277,256.5,116,29754,0,0.006,0.111,77.828
2021-04-12 09:04:31,20,508,0,78.449,4.502,254,116,29464,0,0.004,0.12,78.394
2021-04-12 09:04:33,20,505,0,78.97,4.646,252.5,116,29290,0,0.012,0.103,78.895
2021-04-12 09:04:35,20,490,0,81.41,5.672,245,116,28420,0,0.004,0.084,81.335
2021-04-12 09:04:37,20,555,0,72.22,11.592,277.5,116,32190,0,0,0.088,72.124
2021-04-12 09:04:39,20,503,0,78.964,4.453,251.5,116,29174,0,0.004,0.093,78.873
2021-04-12 09:04:41,20,489,0,81.785,4.963,244.5,116,28362,0,0.004,0.098,81.691
2021-04-12 09:04:43,20,443,0,86.363,15.067,221.5,116,25694,0,0.011,0.102,86.284
2021-04-12 09:04:46,20,374,0,138.505,207.613,187,116,21692,0,0,0.11,138.452
2021-04-12 09:04:48,20,606,0,65.972,10.841,303,116,35148,0,0.002,0.092,65.901
2021-04-12 09:04:50,20,508,0,78.283,4.962,254,116,29464,0,0.012,0.108,78.207
2021-04-12 09:04:52,20,598,0,67.435,13.919,299,116,34684,0,0.005,0.104,67.365
2021-04-12 09:04:54,20,502,0,78.482,8.663,251,116,29116,0,0.006,0.118,78.404
2021-04-12 09:04:56,20,378,0,105.667,45.023,189,116,21924,0,0.013,0.13,105.571
2021-04-12 09:04:58,20,342,0,117.649,213.285,171,116,19836,0,0.003,0.096,117.544
2021-04-12 09:05:00,20,529,0,75.229,18.759,264.5,116,30682,0,0,0.106,75.136
2021-04-12 09:05:02,20,541,0,74.505,13.181,270.5,116,31378,0,0.002,0.094,74.399
2021-04-12 09:05:04,20,501,0,73.417,32.232,250.5,116,29058,0,0,0.124,73.315
2021-04-12 09:05:06,20,381,0,110.808,40.388,190.5,116,22098,0,0.013,0.126,110.711
2021-04-12 09:05:08,20,635,0,64.214,15.002,317.5,116,36830,0,0.003,0.112,64.117
2021-04-12 09:05:10,20,726,0,54.799,3.248,363,116,42108,0,0.008,0.132,54.736
2021-04-12 09:05:12,20,574,0,69.517,66.446,287,116,33292,0,0.003,0.141,69.434
2021-04-12 09:05:14,20,732,0,54.514,3.159,366,116,42456,0,0.003,0.117,54.422
2021-04-12 09:05:16,20,671,0,59.097,8.885,335.5,116,38918,0,0.001,0.113,59.025
2021-04-12 09:05:18,20,486,0,82.724,18.794,243,116,28188,0,0.002,0.111,82.636
2021-04-12 09:05:20,20,700,0,56.947,4.646,350,116,40600,0,0.003,0.101,56.864
2021-04-12 09:05:22,20,642,0,62.187,12.792,321,116,37236,0,0.008,0.136,62.101
2021-04-12 09:05:24,20,729,0,54.573,2.353,364.5,116,42282,0,0.007,0.099,54.51
2021-04-12 09:05:26,20,724,0,55.206,3.936,362,116,41992,0,0.007,0.12,55.135
2021-04-12 09:05:28,20,680,0,58.531,9.535,340,116,39440,0,0.006,0.125,58.456
2021-04-12 09:05:30,20,717,0,55.626,3.667,358.5,116,41586,0,0.003,0.105,55.544
2021-04-12 09:05:32,20,515,0,77.307,5.645,257.5,116,29870,0,0.004,0.091,77.216
2021-04-12 09:05:34,20,506,0,78.791,5.491,253,116,29348,0,0.01,0.101,78.708
2021-04-12 09:05:36,20,446,0,83.619,16.24,223,116,25868,0,0.002,0.101,83.513
2021-04-12 09:05:38,20,456,0,93.132,97.935,228,116,26448,0,0.002,0.114,93.046
2021-04-12 09:05:40,20,506,0,79.613,6.194,253,116,29348,0,0.008,0.095,79.545
2021-04-12 09:05:42,20,496,0,79.48,4.919,248,116,28768,0,0.006,0.107,79.365
2021-04-12 09:05:44,20,510,0,79.043,5.567,255,116,29580,0,0,0.084,78.973
2021-04-12 09:05:46,20,493,0,80.905,6.147,246.5,116,28594,0,0.01,0.089,80.826
2021-04-12 09:05:48,20,566,0,71.042,13.96,283,116,32828,0,0.011,0.12,70.977
2021-04-12 09:05:50,20,542,0,73.33,11.133,271,116,31436,0,0,0.1,73.234
2021-04-12 09:05:52,20,493,0,80.623,5.383,246.5,116,28594,0,0.004,0.099,80.544
2021-04-12 09:05:54,20,606,0,65.733,12.304,303,116,35148,0,0,0.084,65.667
2021-04-12 09:05:56,20,509,0,78.639,4.896,254.5,116,29522,0,0.002,0.088,78.57
2021-04-12 09:05:58,20,531,0,75.74,11.255,265.5,116,30798,0,0.002,0.087,75.65
2021-04-12 09:06:00,20,524,0,75.933,7.97,262,116,30392,0,0.01,0.113,75.857
2021-04-12 09:06:02,20,488,0,81.629,6.789,244,116,28304,0,0.002,0.098,81.568
2021-04-12 09:06:04,20,591,0,67.841,17.515,295.5,116,34278,0,0.01,0.098,67.761
2021-04-12 09:06:06,20,633,0,62.991,11.167,316.5,116,36714,0,0.009,0.112,62.91
2021-04-12 09:06:08,20,489,0,81.84,8.802,244.5,116,28362,0,0.018,0.112,81.765
2021-04-12 09:06:10,20,669,0,59.259,9.112,334.5,116,38802,0,0.001,0.12,59.166
2021-04-12 09:06:12,20,494,0,80.64,5.347,247,116,28652,0,0.012,0.103,80.557
2021-04-12 09:06:14,20,607,0,66.346,13.994,303.5,116,35206,0,0.005,0.11,66.247
2021-04-12 09:06:16,20,649,0,61.41,13.017,324.5,116,37642,0,0.002,0.129,61.333
2021-04-12 09:06:18,20,690,0,57.264,5.591,345,116,40020,0,0.009,0.12,57.188
2021-04-12 09:06:20,20,701,0,57.382,7.715,350.5,116,40658,0,0.004,0.107,57.29
2021-04-12 09:06:22,20,692,0,57.496,4.246,346,116,40136,0,0,0.11,57.419
2021-04-12 09:06:24,20,434,4,90.645,32.721,217,116,25172,0,0.005,0.145,90.512
2021-04-12 09:06:26,20,669,0,59.614,6.088,334.5,116,38802,0,0.006,0.123,59.493
2021-04-12 09:06:28,20,728,0,54.973,2.772,364,116,42224,0,0.008,0.125,54.898
2021-04-12 09:06:30,20,703,0,56.706,6.435,351.5,116,40774,0,0.007,0.122,56.602
2021-04-12 09:06:32,20,731,0,54.709,2.088,365.5,116,42398,0,0.001,0.12,54.614
2021-04-12 09:06:34,20,659,0,60.628,14.761,329.5,116,38222,0,0.009,0.127,60.546
2021-04-12 09:06:36,20,588,0,66.998,16,294,116,34104,0,0,0.134,66.905
2021-04-12 09:06:38,20,289,0,85.851,6.091,144.5,116,16762,0,0.028,0.145,85.799
2021-04-12 09:06:40,20,420,0,131.695,263.631,210,116,24360,0,0.012,0.117,131.567
2021-04-12 09:06:42,20,489,0,81.284,4.7,244.5,116,28362,0,0.002,0.08,81.174
2021-04-12 09:06:44,20,482,0,83.185,5.86,241,116,27956,0,0.004,0.071,83.056
2021-04-12 09:06:46,20,494,0,80.04,5.327,247,116,28652,0,0.002,0.099,79.96
2021-04-12 09:06:48,20,502,0,80.108,4.988,251,116,29116,0,0.002,0.114,79.998
2021-04-12 09:06:50,20,609,0,65.47,12.217,304.5,116,35322,0,0.002,0.066,65.378
2021-04-12 09:06:52,20,507,0,78.862,5.131,253.5,116,29406,0,0.012,0.11,78.753
2021-04-12 09:06:54,20,497,0,80.177,6.596,248.5,116,28826,0,0,0.103,80.076
2021-04-12 09:06:56,20,560,0,71.232,17.942,280,116,32480,0,0.011,0.118,71.157
2021-04-12 09:06:58,20,445,0,89.609,8.628,222.5,116,25810,0,0,0.088,89.528
2021-04-12 09:07:00,20,238,0,166.492,212.271,119,116,13804,0,0,0.092,166.37
2021-04-12 09:07:02,20,276,0,146.924,223.75,138,116,16008,0,0.004,0.109,146.837
2021-04-12 09:07:04,20,467,0,84.961,8.912,233.5,116,27086,0,0.011,0.111,84.859
2021-04-12 09:07:06,20,576,0,69.668,27.5,288,116,33408,0,0.002,0.109,69.58
2021-04-12 09:07:08,20,500,0,79.75,4.927,250,116,29000,0,0.01,0.09,79.64
2021-04-12 09:07:10,20,555,0,72.369,14.68,277.5,116,32190,0,0.005,0.114,72.279
2021-04-12 09:07:12,20,690,0,57.294,7.379,345,116,40020,0,0.006,0.129,57.207
2021-04-12 09:07:14,20,507,0,79.077,4.291,253.5,116,29406,0,0.01,0.097,79.004
2021-04-12 09:07:16,20,642,0,62.324,11.461,321,116,37236,0,0,0.128,62.226
2021-04-12 09:07:18,20,500,0,79.79,7.101,250,116,29000,0,0.004,0.086,79.69
2021-04-12 09:07:20,20,538,0,74.322,11.38,269,116,31204,0,0.013,0.093,74.247
2021-04-12 09:07:22,20,627,0,63.702,16.008,313.5,116,36366,0,0.005,0.132,63.606
2021-04-12 09:07:24,20,725,0,55.05,2.703,362.5,116,42050,0,0.008,0.097,54.968
2021-04-12 09:07:26,20,688,0,58.062,8.921,344,116,39904,0,0.006,0.121,57.975
2021-04-12 09:07:28,20,689,0,57.875,9.362,344.5,116,39962,0,0.012,0.131,57.769
2021-04-12 09:07:30,20,546,0,73.015,10.109,273,116,31668,0,0.005,0.097,72.941
2021-04-12 09:07:32,20,602,0,60.752,13.646,301,116,34916,0,0.002,0.115,60.643
2021-04-12 09:07:34,20,332,0,129.913,164.645,166,116,19256,0,0,0.111,129.81
2021-04-12 09:07:36,20,472,0,85.15,15.998,236,116,27376,0,0.004,0.125,85.068
2021-04-12 09:07:38,20,703,0,56.755,6.636,351.5,116,40774,0,0.01,0.122,56.666
2021-04-12 09:07:40,20,654,0,60.803,17.728,327,116,37932,0,0.009,0.121,60.713
2021-04-12 09:07:42,20,735,0,54.39,2.366,367.5,116,42630,0,0.003,0.103,54.317
2021-04-12 09:07:44,20,463,0,85.488,66.859,231.5,116,26854,0,0.002,0.117,85.4
2021-04-12 09:07:46,20,500,0,79.522,6.533,250,116,29000,0,0.004,0.108,79.448
2021-04-12 09:07:48,20,496,0,81.147,11.293,248,116,28768,0,0.01,0.125,81.044
2021-04-12 09:07:50,20,499,0,80.14,3.694,249.5,116,28942,0,0.002,0.086,80.05
2021-04-12 09:07:52,20,608,0,65.324,12.157,304,116,35264,0,0.003,0.104,65.255
2021-04-12 09:07:54,20,483,0,83.039,10.175,241.5,116,28014,0,0,0.106,82.961
2021-04-12 09:07:56,20,523,0,76.436,18.967,261.5,116,30334,0,0.008,0.122,76.365
2021-04-12 09:07:58,20,540,0,73.802,10.258,270,116,31320,0,0.004,0.137,73.713
2021-04-12 09:08:00,20,485,0,81.66,4.447,242.5,116,28130,0,0.012,0.095,81.581
2021-04-12 09:08:02,20,539,0,74.547,11.586,269.5,116,31262,0,0,0.134,74.456
2021-04-12 09:08:04,20,495,0,80.586,8.375,247.5,116,28710,0,0.008,0.101,80.527
2021-04-12 09:08:06,20,545,0,73.861,11.579,272.5,116,31610,0,0.02,0.095,73.8
2021-04-12 09:08:08,20,606,0,65.535,12.081,303,116,35148,0,0.007,0.129,65.447
2021-04-12 09:08:10,20,500,0,79.668,5.574,250,116,29000,0,0.006,0.078,79.592
2021-04-12 09:08:12,20,648,0,62.083,11.968,324,116,37584,0,0,0.096,62.003
2021-04-12 09:08:14,20,532,0,74.086,10.357,266,116,30856,0,0.004,0.079,73.983
2021-04-12 09:08:16,20,504,0,80.302,9.353,252,116,29232,0,0.004,0.107,80.208
2021-04-12 09:08:18,20,719,0,55.382,3.512,359.5,116,41702,0,0.003,0.134,55.296
2021-04-12 09:08:20,20,514,0,76.564,7.787,257,116,29812,0,0.008,0.074,76.488
2021-04-12 09:08:22,20,616,0,65.584,13.999,308,116,35728,0,0.006,0.084,65.503
2021-04-12 09:08:24,20,569,0,69.935,11.766,284.5,116,33002,0,0.025,0.109,69.861
2021-04-12 09:08:26,20,350,0,112.806,96.634,175,116,20300,0,0.003,0.1,112.74
2021-04-12 09:08:28,20,126,0,180.27,216.867,63,116,7308,0,0.008,0.159,180.175
2021-04-12 09:08:30,20,105,0,546.905,522.243,52.5,116,6090,0,0,0.124,546.79
2021-04-12 09:08:32,20,674,0,59.889,20.644,337,116,39092,0,0,0.107,59.813
2021-04-12 09:08:34,20,719,0,55.605,4.018,359.5,116,41702,0,0.001,0.102,55.53
2021-04-12 09:08:36,20,691,0,57.614,12.612,345.5,116,40078,0,0.006,0.106,57.551
2021-04-12 09:08:38,20,728,0,54.791,2.994,364,116,42224,0,0.005,0.099,54.706
2021-04-12 09:08:40,20,725,0,55.046,2.517,362.5,116,42050,0,0.006,0.12,54.956
2021-04-12 09:08:42,20,644,0,62.121,10.875,322,116,37352,0,0.002,0.101,62.042
2021-04-12 09:08:44,20,736,0,54.196,2.051,368,116,42688,0,0.007,0.12,54.117
2021-04-12 09:08:46,20,705,0,56.448,4.299,352.5,116,40890,0,0.006,0.111,56.37
2021-04-12 09:08:48,20,622,0,63.584,10.047,311,116,36076,0,0.006,0.137,63.518
2021-04-12 09:08:50,20,511,0,78.487,4.461,255.5,116,29638,0,0.012,0.108,78.417
2021-04-12 09:08:52,20,496,0,80.655,15.235,248,116,28768,0,0.016,0.109,80.575
2021-04-12 09:08:54,20,464,0,85.767,79.59,232,116,26912,0,0.002,0.116,85.713
2021-04-12 09:08:56,20,505,0,79.269,5.145,252.5,116,29290,0,0.01,0.127,79.178
2021-04-12 09:08:58,20,603,0,66.197,13.126,301.5,116,34974,0,0.005,0.126,66.114
2021-04-12 09:09:00,20,505,0,78.752,3.98,252.5,116,29290,0,0,0.087,78.644
2021-04-12 09:09:02,20,501,0,80.367,5.792,250.5,116,29058,0,0.002,0.092,80.289
2021-04-12 09:09:04,20,534,0,74.562,10.756,267,116,30972,0,0.006,0.112,74.468
2021-04-12 09:09:06,20,494,0,80.735,4.831,247,116,28652,0,0.004,0.095,80.642
2021-04-12 09:09:08,20,590,0,68.056,17.787,295,116,34220,0,0,0.107,67.969
2021-04-12 09:09:10,20,544,0,72.939,10.223,272,116,31552,0,0.011,0.129,72.862
2021-04-12 09:09:12,20,492,0,80.768,4.415,246,116,28536,0,0.016,0.126,80.679
2021-04-12 09:09:14,20,669,0,60.06,11.564,334.5,116,38802,0,0.01,0.126,59.994
2021-04-12 09:09:16,20,492,0,80.768,5.196,246,116,28536,0,0.008,0.106,80.685
2021-04-12 09:09:18,20,575,0,70.082,14.451,287.5,116,33350,0,0.009,0.106,70.002
2021-04-12 09:09:20,20,592,0,67.248,12.932,296,116,34336,0,0,0.09,67.152
2021-04-12 09:09:22,20,480,0,83.265,7.095,240,116,27840,0,0.01,0.125,83.198
2021-04-12 09:09:24,20,644,0,62.096,10.883,322,116,37352,0,0.003,0.115,62.022
2021-04-12 09:09:26,20,584,0,67.514,12.011,292,116,33872,0,0.007,0.108,67.433
2021-04-12 09:09:28,20,549,0,73.714,10.476,274.5,116,31842,0,0,0.093,73.623
2021-04-12 09:09:30,20,506,0,78.449,4.656,253,116,29348,0,0.01,0.105,78.364
2021-04-12 09:09:32,20,479,0,83.418,6.55,239.5,116,27782,0,0.01,0.092,83.33
2021-04-12 09:09:34,20,640,0,62.722,14.676,320,116,37120,0,0.008,0.117,62.661
2021-04-12 09:09:36,20,648,0,60.792,12.1,324,116,37584,0,0.008,0.114,60.71
2021-04-12 09:09:38,20,424,0,94.969,22.448,212,116,24592,0,0.012,0.094,94.873
2021-04-12 09:09:40,20,316,0,126.991,182.994,158,116,18328,0,0.003,0.104,126.87
2021-04-12 09:09:42,20,217,0,179.092,338.64,108.5,116,12586,0,0,0.147,178.986
2021-04-12 09:09:44,20,276,0,147.467,201.986,138,116,16008,0,0.018,0.156,147.373
2021-04-12 09:09:46,20,312,0,125.894,48.649,156,116,18096,0,0.003,0.135,125.804
2021-04-12 09:09:48,20,269,0,133.554,152.79,134.5,116,15602,0,0.015,0.145,133.48
2021-04-12 09:09:50,20,142,0,307.845,351.149,71,116,8236,0,0.007,0.169,307.796
2021-04-12 09:09:52,20,440,0,86.755,96.619,220,116,25520,0,0,0.107,86.682
2021-04-12 09:09:54,20,168,0,252.756,317.66,84,116,9744,0,0.006,0.113,252.643
2021-04-12 09:09:56,20,623,0,63.738,27.491,311.5,116,36134,0,0.006,0.117,63.687
2021-04-12 09:09:58,20,414,0,87.423,102.915,207,116,24012,0,0.014,0.152,87.341
2021-04-12 09:10:00,20,337,0,129.053,210.219,168.5,116,19546,0,0.003,0.142,128.964
2021-04-12 09:10:02,20,258,0,121.562,159.31,129,116,14964,0,0.019,0.147,121.488
2021-04-12 09:10:04,20,575,0,86.252,125.447,287.5,116,33350,0,0.016,0.148,86.176
2021-04-12 09:10:06,20,697,0,57.022,3.784,348.5,116,40426,0,0.009,0.105,56.943
2021-04-12 09:10:08,20,641,0,61.693,10.882,320.5,116,37178,0,0.003,0.129,61.594
2021-04-12 09:10:10,20,640,0,62.878,14.434,320,116,37120,0,0.002,0.117,62.814
2021-04-12 09:10:12,20,476,0,83.8,9.954,238,116,27608,0,0.004,0.101,83.704
